MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
3596502,唐山大地震,余震,徐帆/张静初/李晨/陈道明/张子枫/张家骏/王子文/陈瑾/陆毅/张国强/杨立新/吕中/咏梅/刘莉莉/马秋子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p545837150.jpg,冯小刚,7.6,298346.0,剧情/历史/灾难,tt1393746,汉语普通话 / 唐山话,139.0,,中国大陆 / 中国香港,2010-07-22,FnVfijNua,1976年7月27日夜，唐山地区爆发7.8级强烈地震，房屋倒塌，灾民无数。面对即将坍塌的危楼，丈夫方大强（张国强 饰）和妻子李元妮（徐帆 饰）都要去救被困的龙凤胎儿女方登（张子枫 饰）、方达（张家骏 饰）。危急时刻，方大强拦住了妻子，冲进去营救时不幸罹难。李元妮在震后发现，一双儿女被困在一块水泥板两端，若要营救，必然牺牲一方。情急之下，她做出了艰难选择——救弟弟。此事成为方登心中难以磨灭的隐痛。后来，她被军人王德清（陈道明 饰）夫妇收养。高考后，方登（张静初 饰）进入杭州医学院学习，并与研究生师兄杨志（陆毅 饰）产生了感情……方达被救却断了胳膊，李元妮以无私的母爱抚养他成人。成年后的方达（李晨 饰）去杭州闯荡，娶了媳妇小河（王子文 饰），并干出了一番事业。32年后，这家人的命运却因为5·12汶川地震再次发生了交叠……,灾难/亲情/感人/人性/历史/2010/温情/内地,2010.0,徐帆:1017207|张静初:1016668|李晨:1274252|陈道明:1045565|张子枫:1274254|张家骏:1364602|王子文:1275649|陈瑾:1309215|陆毅:1014781|张国强:1274258|杨立新:1274256|吕中:1274711|咏梅:1276041|刘莉莉:1276110|马秋子:1365689,冯小刚:1274255
1417598,电锯惊魂,夺魂锯(台) / 恐惧斗室(港) / 你死我活 / 链锯惊魂,雷·沃纳尔/加利·艾尔维斯/丹尼·格洛弗/肯·梁/迪娜·迈耶/迈克·巴特斯/保罗·古德勒支/迈克尔·爱默生/本尼托·马丁内斯/肖妮·史密斯/麦肯兹·韦加/莫妮卡·波特/耐德·巴拉米/亚丽姗卓·全/托宾·贝尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163771304.jpg,温子仁,8.7,293617.0,悬疑/惊悚/恐怖,tt0387564,英语,103.0,,美国,2004-01-19,VnVnjVJnb,一觉醒来的亚当（雷•沃纳尔 Leigh Whannell饰）发现自己被困在一个废弃的厕所里。他的对面是同样命运的劳伦斯（加利•艾尔维斯 Cary Elwes 饰）——他们被人用铁链绑住了腿，并吃惊发现二人中间横亘着一个恐怖的死人。死人鲜血淋漓，左手拿录放机右手拿枪。,惊悚/血腥/恐怖/悬疑/电锯惊魂/美国/犯罪/暴力,2004.0,雷·沃纳尔:1014029|加利·艾尔维斯:1040521|丹尼·格洛弗:1010571|肯·梁:1004647|迪娜·迈耶:1036357|迈克·巴特斯:1343015|保罗·古德勒支:1099323|迈克尔·爱默生:1049520|本尼托·马丁内斯:1124343|肖妮·史密斯:1009317|麦肯兹·韦加:1155567|莫妮卡·波特:1009276|耐德·巴拉米:1048233|亚丽姗卓·全:1077081|托宾·贝尔:1025219,温子仁:1032122
3072124,玛丽和马克思,巧克力情缘(台) / 同是天涯寂寞客 / 玛丽与马克思 / 玛丽和麦克斯 / 玛丽和马克斯 / 玛丽和马科斯,托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯/艾瑞克·巴纳/贝塔尼·维特莫尔/蕾妮·盖耶/伊恩·莫利·梅尔德伦/朱莉·福塞斯/约翰·弗劳思/克里斯托弗·马西/卡罗琳·莎士比亚-艾伦/琳恩·史密斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1820615077.jpg,亚当·艾略特,8.9,293141.0,剧情/喜剧/动画,tt0978762,英语 / 意第绪语,92.0,,澳大利亚,2009-01-15,fE3bEZvEf,1976年，8岁的玛丽·黛西·丁格尔（贝丝妮·惠特摩尔 Bethany Whitmore 配音）是澳大利亚墨尔本的一个小女孩，喜欢动画片“诺布利特”、甜炼乳和巧克力。玛丽的妈妈是个酒鬼，而在茶叶包装厂工作的父亲平日只喜欢制作鸟标本。孤独的玛丽没有朋友，某一天心血来潮给美国纽约市的马克思·杰瑞·霍罗威茨（菲利普·塞默·霍夫曼 Philip Seymour Hoffman 配音）写了一封信询问美国小孩从哪里来，并附上一根樱桃巧克力棒。44岁的马克思患有自闭症及肥胖，碰巧也喜欢看“诺布利特”动画片及吃巧克力。二人的笔友关系从1976年维持到1994年，期间各自经历了许多人生起伏，直到成年的玛丽（托妮·科莱特 Toni Collette 配音）终于来到纽约看望马克思……,动画/粘土动画/友情/澳大利亚/孤独/成长/人生/2009,2009.0,托妮·科莱特:1041108|菲利普·塞默·霍夫曼:1054394|巴瑞·哈姆弗莱斯:1004926|艾瑞克·巴纳:1016693|贝塔尼·维特莫尔:1231453|蕾妮·盖耶:1051287|伊恩·莫利·梅尔德伦:1119739|朱莉·福塞斯:1381385|约翰·弗劳思:1381384|克里斯托弗·马西:1188137|卡罗琳·莎士比亚-艾伦:1381382|琳恩·史密斯:1381381|Michael Ienna:1248111,亚当·艾略特:1014177
1293359,菊次郎的夏天,,北野武/关口雄介/岸本加世子/グレート義太夫/井手博士/磨赤儿/大家由祐子/细川典江/今村鼠/田中要次,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg,北野武,8.8,290895.0,剧情/喜剧,tt0199683,日语,121.0,,日本,1999-05-20,rEvUf6uEf,暑假到来，自幼丧父的小学三年级学生正男（关口雄介饰），如今和奶奶生活在一起，暑假特别无聊。他拿出母亲从外地寄回的信，准备自己一个人去爱知县丰桥市看望母亲。,北野武/日本/温情/菊次郎的夏天/成长/日本电影/童年/剧情,1999.0,北野武:1054423|关口雄介:1328462|岸本加世子:1015070|グレート義太夫:1093373|井手博士:1038880|磨赤儿:1321432|大家由祐子:1072112|细川典江:1051557|今村鼠:1020904|田中要次:1025561,北野武:1054423
1304073,假如爱有天意 - 电影,不可不信缘 / 缘起不灭 / 爱有天意 / 当爱经过时,孙艺珍/曹承佑/赵寅成/李己雨/金秉玉/徐英姬,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479746811.jpg,郭在容,8.5,441954,剧情/爱情,tt0348568,韩语,127.0,,韩国,2003-01-30,rqEnzraUf,2003年的大学生梓希（孙艺珍饰）一天收拾房间，无意中发现一个神秘的箱子，里面满载着母亲珠喜（孙艺珍饰）留下的情书，在阅读中她重温着母亲的初恋回忆。1968年的珠喜，是一个清纯可爱的少女，与穷学生俊河（曹承佑饰）一见钟情，由于珠喜显赫的家世，令两人的恋爱陷入俗套的门不当户不对的痛苦纠结中。2003年的梓希爱情同样坎坷，她暗恋着戏剧学会的尚民（赵寅成饰），却一直难以表白自己的爱意。,爱情/韩国/孙艺珍/唯美/假如爱有天意/韩国电影/青春/经典,2003.0,,
1966182,霍比特人1：意外之旅 - 电影,哈比人：不思议之旅(港) / 哈比人：意外旅程(台) / 指环王前传：霍比特人(上),伊恩·麦克莱恩/马丁·弗瑞曼/理查德·阿米蒂奇/肯·斯托特/格拉汉姆·麦克泰维什/詹姆斯·内斯比特/迪恩·奥戈曼/艾丹·特纳/雨果·维文/凯特·布兰切特/安迪·瑟金斯/西尔维斯特·迈可伊/克里斯托弗·李/伊利亚·伍德/伊安·霍姆/李·佩斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1716297390.jpg,彼得·杰克逊,8.5,453536,动作/奇幻/冒险,tt0903624,英语,169.0,http://www.thehobbit.com,美国 / 新西兰,2013-02-22,jVvqaayra,中土最后一座矮人王国埃尔波尔，巍峨壮丽，庄严雄伟。老国王索尔积聚大量财富，却引来恶龙史茅革的觊觎和荼毒，最终导致这座城池陷落。许多年后，灰袍巫师甘道夫（伊恩·麦凯伦 Ian McKellen 饰）找到弗罗多的舅舅——霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰），邀请他加入由13名矮人组成的远征队伍。原来史茅革已多年不见声息，背负家国仇恨的矮人王子索林（理查德·阿米蒂奇 Richard Armitage 饰）希望借此机会收复故土。经过一番考虑，巴金斯决定加入。令他想不到的是，远征旅途多灾多难，与索林结下深仇大恨的苍白半兽人及其爪牙阴魂不散，更有食人鬼和石人制造的无数艰险。而在旅途中，巴金斯也意外得到了日后影响整个中土的重要宝物……,魔幻/魔戒/美国/奇幻/史诗/冒险/指环王/经典,2012.0,,
1858711,玩具总动员3 - 电影,反斗奇兵3(港) / 玩具的故事3,汤姆·汉克斯/蒂姆·艾伦/琼·库萨克/尼德·巴蒂/唐·里克斯/迈克尔·基顿,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,李·昂克里奇,8.9,601604,喜剧/动画/奇幻/冒险,tt0435761,英语 / 西班牙语,103.0,http://disney.go.com/toystory/,美国,2010-06-16,qaUvM2bqa,距上一次的冒险已经过去11个年头，转眼间安迪（约翰·莫里斯 John Morris 配音）变成了17岁的阳光男孩。这年夏天，安迪即将开始大学生活，他必须将自己的房间收拾整齐留给妹妹。此前，伍迪（汤姆·汉克斯 Tom Hanks 配音）与巴斯光年（蒂姆·艾伦 Tim Allen 配音）等玩具一直期待安迪再和他们玩耍，但是随着岁月的流逝，他们被冷落在箱子里很久了。安迪十分珍惜这些童年的玩伴，于是准备将他们收在阁楼。谁曾想，妈妈却把玩具们当作废物扔到街道上。玩具们误解了安迪，于是愤然出走，宁可被捐赠到阳光之家幼儿园。,动画/美国/Pixar/迪斯尼/成长/感人/喜剧/3D,2010.0,,
3011308,孤儿怨 - 电影,孤疑(港) / 孤女疯劫 / 孤儿,维拉·法米加/彼得·萨斯加德/伊莎贝拉·弗尔曼/希·庞德/吉米·本内特/玛格·马丁戴尔/卡瑞尔·罗登/阿娅娜·恩吉妮尔/萝丝玛丽·邓斯莫尔/杰米·杨/洛瑞埃尔斯/布兰登·沃尔/盖内尔·威廉姆斯/穆斯塔法·阿卜杜勒卡里姆/兰登诺里斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2184386443.jpg,佐米·希尔拉,8.2,536751,悬疑/惊悚/恐怖,tt1148204,英语 / 美国手语 / 爱沙尼亚语,123.0,,美国 / 加拿大 / 德国 / 法国,2009-07-24,R27YR2bib,意外流产让满心期待宝宝降生的约翰（Peter Sarsgaard 饰）和凯特（Vera Farmiga 维拉•法米加 饰）深受打击，凯特精神几近崩溃，而他们的婚姻也岌岌可危。为了挽救濒临破败婚姻，这对夫妇前往孤儿院希望收养一个孩子。在这里，他们见到了有些特立独行的小女孩伊斯特（Isabelle Fuhrman 伊莎贝尔•福尔曼 饰）。小女孩所散发出的独特气质吸引了约翰夫妇，最终伊斯特成为他们家庭中的一员。,惊悚/悬疑/恐怖/美国/心理/犯罪/剧情/2009,2009.0,,
1293318,萤火虫之墓,再见萤火虫(港) / 萤火挽歌 / 火帘之墓,辰己努/白石绫乃/志乃原良子/山口朱美/端田宏三,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg,高畑勋,8.7,276174.0,剧情/动画/战争,tt0095327,日语,89.0,,日本,1988-04-16,NIZJfiFZf,美日战争爆发，14岁的清太带着年幼的妹妹到处逃命，当他们到达防空洞的时候，母亲已身受重伤，没过多久便不久人世。两兄妹自此过着相依为命的日子。他们只好投靠了母亲的姐妹，纵使他们把家里所有的家当都送给了阿姨，但当食物吃完，他们就越感到了寄人篱下的感觉，清太决定带着妹妹离开独自生活。火灾硝烟中的生活并不好过，清太为了妹妹四处偷取食物，但妹妹还是严重营养不良……,宫崎骏/动画/战争/日本/亲情/再见萤火虫/日本动画/动漫,1988.0,辰己努:|白石绫乃:|志乃原良子:|山口朱美:|端田宏三:,高畑勋:1041380
1315574,加勒比海盗2：聚魂棺 - 电影,加勒比海盜：决战魔盜王(港) / 加勒比海盗：神鬼奇航2(台) / 加勒比海盗2：亡灵宝藏,约翰尼·德普/奥兰多·布鲁姆/凯拉·奈特莉/杰克·达文波特/比尔·奈伊/乔纳森·普雷斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1076822803.jpg,戈尔·维宾斯基,8.5,474711,动作/奇幻/冒险,tt0383574,英语 / 土耳其语 / 希腊语,151.0,http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,美国,2006-07-07,6mjz7YRAe,迷人的杰克（约翰尼•戴普 饰）船长又回来了，这次，他遇到了更为强大的敌人——传说中的不死人大卫•琼斯(比尔•奈伊 饰)，他驾驶着让人恐惧的“飞行荷兰人”号快船，在速度与装备上，没有任何船能够超越它。杰克船长欠下琼斯一个血债，他必须赶在最后时限到来之前，找到破解的方法，否则他会永远背负血债，并且在余生永远成为琼斯的奴隶。,JohnnyDepp/美国/魔幻/海盗/奇幻/加勒比海盗2/约翰尼·德普/动作,2006.0,,
2138838,美国队长,复仇者先锋,克里斯·埃文斯/海莉·阿特维尔/塞巴斯蒂安·斯坦/汤米·李·琼斯/雨果·维文/多米尼克·库珀/理查德·阿米蒂奇/斯坦利·图齐/塞缪尔·杰克逊/托比·琼斯/尼尔·麦克唐纳/德里克·卢克/肯尼斯·崔/约翰·约瑟夫·菲尔德/娜塔莉·多默尔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1182659238.jpg,乔·庄斯顿,7.0,269104.0,动作/科幻/冒险,tt0458339,英语 / 挪威语 / 法语,124.0,,美国,2011-09-09,AYnFRuqUf,上世纪40年代，纳粹及其邪恶轴心的战火烧遍世界各个角落。居住在布鲁克林的小个子史蒂夫·罗格斯（克里斯·埃文斯 Chris Evans 饰）心系国家，一心上阵杀敌，可是糟糕的体格让他始终被征兵办拒之门外。偶然的机会，在德籍科学家厄斯金博士（Stanley Tucci 饰）的帮助下，这个小个子男孩得以走入兵营，并接受了博士的试验，化身成为高大健壮、膂力过人的超级战士。与此同时，德国纳粹红骷髅部队的首领约翰·施密特（雨果·维文 Hugo Weaving 饰）依靠超自然的力量建立起一支超级战队，企图称霸全世界。,科幻/美国/漫画改编/美国队长/动作/漫威/marvel/2011,2011.0,克里斯·埃文斯:1017885|海莉·阿特维尔:1000051|塞巴斯蒂安·斯坦:1021985|汤米·李·琼斯:1047994|雨果·维文:1040994|多米尼克·库珀:1017901|理查德·阿米蒂奇:1022639|斯坦利·图齐:1040517|塞缪尔·杰克逊:1054408|托比·琼斯:1107884|尼尔·麦克唐纳:1031878|德里克·卢克:1044955|肯尼斯·崔:1027505|约翰·约瑟夫·菲尔德:1274382|娜塔莉·多默尔:1004607,乔·庄斯顿:1044945
1793929,达拉斯买家俱乐部,续命枭雄(港) / 药命俱乐部(台) / 达拉斯顾客俱乐部 / 药丸俱乐部(豆友译名),马修·麦康纳/詹妮弗·加纳/杰瑞德·莱托/斯蒂夫·扎恩/达拉斯·罗伯特斯/凯文·兰金/丹尼斯·欧哈拉/简·麦克尼尔/格里芬·邓恩/詹姆斯·杜蒙特/朱丽叶·里夫斯/斯蒂菲·格罗特/J·D·埃弗摩尔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg,让-马克·瓦雷,8.7,268994.0,剧情/同性/传记,tt0790636,英语 / 日语,117.0,,美国,2013-09-07,7AeUnbqib,1986年美国达拉斯市，恐同的德州电工罗恩·伍德鲁夫（马修·麦康纳 Matthew McConaughey 饰）发现自己患上“同志病”——艾滋，生命只剩30天。他使用的AZT（叠氮胸苷）是当时美国药管局唯一批准面市的抗艾药物，但毒性极大。为了活下去，罗恩开始研究各种抗艾 处方和替代疗法，甚至走私来自世界各地未经批准的药物。在医生萨克斯（詹妮弗·加纳 Jennifer Garner 饰）和异装癖同性恋雷蒙（杰瑞德·莱托 Jared Leto 饰）的帮助下，罗恩开始成立了一个叫做“达拉斯买家俱乐部”的地下组织，为艾滋病人提供更多“非常规疗法”，很多患病的男同性恋亦求助于他。他的举动自然受到了药管局和药商的阻挠和施压。罗恩最终在1992年9月去世，离他被告知只剩30天可活已经过去了2557天。在这近7年时间里，他坚持不懈的与病魔、与药管局及制药商进行艰苦的斗争，享受真正活过的人生......,美国/剧情/传记/人性/美国电影/MatthewMcConaughey/艾滋/2013,2013.0,马修·麦康纳:1040511|詹妮弗·加纳:1054512|杰瑞德·莱托:1013764|斯蒂夫·扎恩:1035639|达拉斯·罗伯特斯:1044905|凯文·兰金:1143727|丹尼斯·欧哈拉:1013900|简·麦克尼尔:1333618|格里芬·邓恩:1019053|詹姆斯·杜蒙特:1025390|朱丽叶·里夫斯:1191398|斯蒂菲·格罗特:1333619|J·D·埃弗摩尔:1086542,让-马克·瓦雷:1274537
3592853,饥饿游戏,,詹妮弗·劳伦斯/乔什·哈切森/利亚姆·海姆斯沃斯/韦斯·本特利/伊丽莎白·班克斯/斯坦利·图齐/伍迪·哈里森/伊莎贝拉·弗尔曼/阿曼德拉·斯坦伯格 /薇洛·西尔德斯/唐纳德·萨瑟兰/亚历山大·路德韦格/莱文·兰宾/杰克·奎德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1460591675.jpg,盖瑞·罗斯,6.9,267618.0,动作/科幻/冒险,tt1392170,英语,142.0,http://www.thehungergamesmovie.com,美国,2012-06-14,v6YZvaiVf,北美洲在一场大战后被摧毁，在美国原来的废墟上，人们建立了新的家园，但新政权规定：管辖下的12个地区每年都必须进贡少年男女，参加一档电视直播节目“饥饿游戏”（Hunger Game）。节目的规则很简单——杀人或者被杀。凯妮丝Katniss Everdeen（詹妮弗·劳伦斯 Jennifer Lawrence 饰）的妹妹不幸在12区“选择日”时被选中，由于要保护妹妹，凯妮丝自告奋勇要替妹妹上场 。她不得不与心上人盖尔Gale Hawthorne（利亚姆·海姆斯沃斯 Liam Hemsworth 饰）分开，跟同时被选为12区贡品代表的皮塔Peeta Mellark（乔什·哈切森 Josh Hutcherson 饰）进入游戏。尽管凯妮丝自小就进行狩猎，拥有过人的弓箭技巧，对节目里的重重障碍都能应付自如，但她在比赛中要与残忍强壮的他区选手互相周旋，要想成为最后的赢家就必须成为一个没有人性的杀人机器，这对她是一个极大的考验。,美国/科幻/人性/动作/小说改编/2012/剧情/青春,2012.0,詹妮弗·劳伦斯:1022616|乔什·哈切森:1053556|利亚姆·海姆斯沃斯:1012478|韦斯·本特利:1049518|伊丽莎白·班克斯:1004571|斯坦利·图齐:1040517|伍迪·哈里森:1053560|伊莎贝拉·弗尔曼:1013784|阿曼德拉·斯坦伯格 :1320554|薇洛·西尔德斯:1318991|唐纳德·萨瑟兰:1010556|亚历山大·路德韦格:1044990|莱文·兰宾:1188734|杰克·奎德:1321661,盖瑞·罗斯:1041302
4271894,非诚勿扰2 - 电影,不省心,葛优/舒淇/孙红雷/姚晨/安以轩/邵兵/廖凡/邬逸聪/关晓彤/窦文涛/赵宝刚/乐嘉/张馨予/王希维/李晨,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p725272302.jpg,冯小刚,6.6,347942,喜剧/爱情,tt1810602,汉语普通话,122.0,,中国大陆,2010-12-22,QQA2b627e,《非诚勿扰2》豆瓣官方小站：,冯小刚/葛优/爱情/舒淇/喜剧/中国电影/中国/2010,2010.0,,
1293182,十二怒汉,12怒汉,亨利·方达/马丁·鲍尔萨姆/约翰·菲德勒/李·科布/E.G.马绍尔/杰克·克卢格曼 /爱德华·宾斯/杰克·瓦尔登/约瑟夫·史威尼/埃德·贝格利/乔治·沃斯科维奇/罗伯特·韦伯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173577632.jpg,西德尼·吕美特,9.4,261934.0,剧情,tt0050083,英语,96.0,,美国,1957-04-13,6uaU3NQIf,一个在贫民窟长大的18岁少年因为涉嫌杀害自己的父亲被告上法庭，证人言之凿凿，各方面的证据都对他极为不利。十二个不同职业的人组成了这个案件的陪审团，他们要在休息室达成一致的意见，裁定少年是否有罪，如果罪名成立，少年将会被判处死刑。,经典/人性/美国/黑白/剧情/法律/1957/推理,1957.0,亨利·方达:1048150|马丁·鲍尔萨姆:1041188|约翰·菲德勒:1007076|李·科布:1036551|E.G.马绍尔:1117661|杰克·克卢格曼 :1048204|爱德华·宾斯:1066678|杰克·瓦尔登:1049751|约瑟夫·史威尼:1156925|埃德·贝格利:1002787|乔治·沃斯科维奇:1018325|罗伯特·韦伯:1164913,西德尼·吕美特:1010627
1578507,谍影重重3,叛谍追击3：最后通牒(港) / 神鬼认证：最后通牒 (台) / 伯恩的最后通牒 / 终极伯恩,马特·达蒙/朱丽娅·斯蒂尔斯/大卫·斯特雷泽恩/斯科特·格伦/帕迪·康斯戴恩/埃德加·拉米雷兹/阿尔伯特·芬尼/琼·艾伦/克里·约翰逊/丹尼尔·布鲁尔/乔伊·安沙/科林·斯廷顿/丹·弗雷登堡,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,保罗·格林格拉斯,8.8,258957.0,动作/悬疑/惊悚,tt0440963,英语 / 法语 / 阿拉伯语 / 俄语 / 西班牙语,115.0,,美国 / 德国,2007-11-15,izVvEJBua,失去了心爱的女人，波恩（马特•戴蒙 饰）面临更为艰难的日子，他努力回忆，却只能在睡梦中被脑海里一知半解的闪回所惊醒，依然无法记起自己的身份。,动作/特工/美国/间谍/MattDamon/悬疑/谍影重重3/美国电影,2007.0,马特·达蒙:1054443|朱丽娅·斯蒂尔斯:1000001|大卫·斯特雷泽恩:1007009|斯科特·格伦:1007019|帕迪·康斯戴恩:1049604|埃德加·拉米雷兹:1000230|阿尔伯特·芬尼:1048153|琼·艾伦:1025215|Tom Gallop:|克里·约翰逊:1045054|丹尼尔·布鲁尔:1053566|乔伊·安沙:1036954|科林·斯廷顿:1152402|丹·弗雷登堡:1327065|Lucy Liemann:,保罗·格林格拉斯:1025193
